step,phase,timestamp,x,y,z,vx,vy,vz,wx,wy,wz,m1,m2,m3,m4,throttle,yaw,roll,pitch
0,thrust,[1.8399986],1037.449,-0.0043603852,971.204,-2.1812025e-07,-1.834333e-05,-1.02765625e-07,-1.8389262e-06,2.6000528e-06,2.527112e-07,0.0,0.0,0.0,0.0,1200,1024,1024,1024
1,thrust,[1.8599986],1037.449,-0.0043607503,971.204,-1.3373665e-08,-1.8328428e-05,-1.077073e-08,-1.4450167e-07,1.3580127e-07,2.5328944e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
2,thrust,[1.8799986],1037.449,-0.0043611154,971.204,-1.3232138e-08,-1.8335879e-05,-1.2675689e-08,-1.7518394e-07,1.2720157e-07,2.6633826e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
3,thrust,[1.8999985],1037.449,-0.004360758,971.204,2.2032236e-07,-1.8335879e-05,-2.7370334e-08,5.955816e-07,-2.9383805e-06,-5.444944e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
4,thrust,[1.9199985],1037.449,-0.004360322,971.204,-2.2074278e-07,-1.834333e-05,-1.03684215e-07,-1.8488361e-06,2.647037e-06,2.5406976e-07,0.0,0.0,0.0,0.0,1200,1024,1024,1024
5,thrust,[1.9399985],1037.449,-0.004360687,971.204,-1.3661884e-08,-1.8335879e-05,-1.4037552e-08,-2.1006694e-07,1.4170952e-07,2.5288406e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
6,thrust,[1.9599985],1037.449,-0.004361052,971.204,-1.4466961e-08,-1.8335879e-05,-1.1573895e-08,-1.4812895e-07,1.6153626e-07,2.625874e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
7,thrust,[1.9799985],1037.449,-0.0043606944,971.204,4.673315e-06,-5.222857e-06,1.2303127e-05,0.00011623505,-5.115307e-05,-1.7361326e-05,0.0,0.0,0.0,0.0,1200,1024,1024,1024
8,thrust,[1.9999985],1037.449,-0.0043602586,971.204,-2.1661319e-07,-1.835078e-05,-1.08319e-07,-1.8795115e-06,2.5798727e-06,2.594366e-07,0.0,0.0,0.0,0.0,1200,1024,1024,1024
9,thrust,[2.0199986],1037.449,-0.0043606237,971.204,-1.2833783e-08,-1.834333e-05,-1.2081176e-08,-1.800703e-07,1.2132838e-07,2.4797409e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
10,thrust,[2.0399985],1037.449,-0.0043609887,971.204,-1.0645704e-08,-1.8335879e-05,-1.4136218e-08,-1.9928629e-07,7.9433875e-08,2.666471e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
11,thrust,[2.0599985],1037.449,-0.004360631,971.204,4.6776336e-06,-5.222857e-06,1.2301863e-05,0.000116210096,-5.123834e-05,-1.7361388e-05,0.0,0.0,0.0,0.0,1200,1024,1024,1024
12,thrust,[2.0799985],1037.449,-0.0043601952,971.204,-7.5694925e-07,-1.078099e-05,-1.6130763e-05,-0.00022941321,-3.2997177e-05,1.424214e-05,0.0,0.0,0.0,0.0,1200,1024,1024,1024
13,thrust,[2.0999985],1037.449,-0.0043605603,971.204,-1.995916e-08,-1.8328428e-05,-8.8394145e-09,-1.6239287e-07,2.3834923e-07,2.2398874e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
14,thrust,[2.1199985],1037.449,-0.0043609254,971.204,-1.0914814e-08,-1.8335879e-05,-1.5834551e-08,-2.6378342e-07,8.902821e-08,2.328523e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
15,thrust,[2.1399984],1037.449,-0.004360568,971.204,4.6754617e-06,-5.222857e-06,1.2301985e-05,0.00011620981,-5.120306e-05,-1.7360926e-05,0.0,0.0,0.0,0.0,1200,1024,1024,1024
16,thrust,[2.1599984],1037.449,-0.004360132,971.204,-7.602953e-07,-1.078099e-05,-1.612855e-05,-0.00022936912,-3.2932356e-05,1.4242485e-05,0.0,0.0,0.0,0.0,1200,1024,1024,1024
17,thrust,[2.1799984],1037.449,-0.004360497,971.204,-1.7934823e-08,-1.8335879e-05,-9.272753e-09,-1.6046903e-07,2.0261155e-07,2.289651e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
18,thrust,[2.1999984],1037.449,-0.004360862,971.204,-1.2888467e-08,-1.8328428e-05,-1.2684641e-08,-1.813656e-07,1.2567999e-07,2.559509e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
19,thrust,[2.2199984],1037.449,-0.004361227,971.204,-1.3360196e-08,-1.8328428e-05,-1.0903917e-08,-1.3387164e-07,1.4026529e-07,2.6210786e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
20,thrust,[2.2399983],1037.449,-0.0043604895,971.204,1.1378872e-06,-1.5102327e-05,-9.053396e-06,-0.000118985896,-4.046684e-05,8.010158e-06,0.0,0.0,0.0,0.0,1200,1024,1024,1024
21,thrust,[2.2599983],1037.449,-0.0043608546,971.204,-1.4604652e-08,-1.8328428e-05,-1.1807039e-08,-1.8171596e-07,1.3910206e-07,2.5860919e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
22,thrust,[2.2799983],1037.449,-0.0043608025,971.204,-1.6770537e-06,-1.3999641e-05,-7.100176e-06,-0.00010982575,4.5902375e-06,6.167725e-06,0.0,0.0,0.0,0.0,1200,1024,1024,1024
23,thrust,[2.2999983],1037.449,-0.0043611676,971.204,-1.373332e-08,-1.8335879e-05,-8.110478e-09,-1.192693e-07,1.3841964e-07,2.275632e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
24,thrust,[2.3199983],1037.449,-0.00436081,971.204,2.2197128e-07,-1.8328428e-05,-2.5709596e-08,6.2956775e-07,-2.9629623e-06,-5.518712e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
25,thrust,[2.3399982],1037.449,-0.004360374,971.204,-2.1934721e-07,-1.835078e-05,-1.02281774e-07,-1.831956e-06,2.6143096e-06,2.5350593e-07,0.0,0.0,0.0,0.0,1200,1024,1024,1024
26,thrust,[2.3599982],1037.449,-0.004360739,971.204,-1.5116182e-08,-1.8328428e-05,-1.540506e-08,-2.3439657e-07,1.7128951e-07,2.5594947e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
27,thrust,[2.3799982],1037.449,-0.004361104,971.204,-1.3470176e-08,-1.8328428e-05,-1.0529459e-08,-1.26371e-07,1.4246935e-07,2.6210563e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
28,thrust,[2.3999982],1037.449,-0.0043607466,971.204,2.2472523e-07,-1.8335879e-05,-2.3389475e-08,6.671336e-07,-3.028937e-06,-5.4996317e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
29,thrust,[2.4199982],1037.449,-0.0043603107,971.204,-2.1996112e-07,-1.835823e-05,-9.976611e-08,-1.768175e-06,2.6224022e-06,2.5526288e-07,0.0,0.0,0.0,0.0,1200,1024,1024,1024
30,thrust,[2.4399981],1037.449,-0.004360676,971.204,-1.18753105e-08,-1.8328428e-05,-1.5046318e-08,-2.3845053e-07,1.03015495e-07,2.4795362e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
31,thrust,[2.4599981],1037.449,-0.004361041,971.204,-1.370095e-08,-1.8328428e-05,-1.504176e-08,-2.2916328e-07,1.4262234e-07,2.5358798e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
32,thrust,[2.479998],1037.449,-0.0043602996,971.204,1.9440722e-05,-9.1940165e-06,-4.0847617e-06,-1.5731099e-05,-0.0003062187,-1.817692e-06,0.0,0.0,0.0,0.0,1200,1024,1024,1024
33,thrust,[2.499998],1037.449,-0.0043606684,971.204,-1.1618397e-08,-1.8335879e-05,-2.3023091e-08,-2.850366e-07,8.377795e-08,3.974615e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
34,thrust,[2.519998],1037.449,-0.0043610334,971.204,-1.218581e-08,-1.8328428e-05,-1.3155985e-08,-1.7898698e-07,1.1674355e-07,2.6209753e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
35,thrust,[2.539998],1037.449,-0.0043609813,971.204,-1.3043802e-07,-1.8328428e-05,-2.4193923e-08,-7.307396e-07,1.6417694e-06,9.535729e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
36,thrust,[2.559998],1037.449,-0.00436062,971.204,4.6760097e-06,-5.222857e-06,1.2303535e-05,0.000116221825,-5.1214007e-05,-1.7362769e-05,0.0,0.0,0.0,0.0,1200,1024,1024,1024
37,thrust,[2.579998],1037.449,-0.004360188,971.204,-7.5835976e-07,-1.07735395e-05,-1.6132195e-05,-0.0002294505,-3.2954777e-05,1.4239943e-05,0.0,0.0,0.0,0.0,1200,1024,1024,1024
38,thrust,[2.599998],1037.449,-0.004360553,971.204,-2.0319433e-08,-1.8335879e-05,-1.0012251e-08,-1.7232853e-07,2.50094e-07,2.3275717e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
39,thrust,[2.619998],1037.449,-0.004360918,971.204,-1.292914e-08,-1.8335879e-05,-1.189004e-08,-1.6689e-07,1.2682248e-07,2.5347697e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
40,thrust,[2.639998],1037.449,-0.0043605566,971.204,4.6738737e-06,-5.2303076e-06,1.2302626e-05,0.000116216645,-5.116637e-05,-1.7361954e-05,0.0,0.0,0.0,0.0,1200,1024,1024,1024
41,thrust,[2.659998],1037.449,-0.0043601245,971.204,-7.584513e-07,-1.07735395e-05,-1.6131647e-05,-0.0002294416,-3.2962325e-05,1.4240694e-05,0.0,0.0,0.0,0.0,1200,1024,1024,1024
42,thrust,[2.679998],1037.449,-0.0043604895,971.204,-2.0125384e-08,-1.8335879e-05,-9.610119e-09,-1.6427279e-07,2.462068e-07,2.327591e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
43,thrust,[2.699998],1037.449,-0.0043608546,971.204,-1.2761214e-08,-1.8335879e-05,-1.1546341e-08,-1.6000502e-07,1.2345883e-07,2.5347768e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
44,thrust,[2.719998],1037.449,-0.0043604933,971.204,4.6740197e-06,-5.2303076e-06,1.2302916e-05,0.0001162225,-5.1169303e-05,-1.7361945e-05,0.0,0.0,0.0,0.0,1200,1024,1024,1024
45,thrust,[2.7399979],1037.449,-0.0043608584,971.204,-9.469332e-09,-1.8335879e-05,-1.7301673e-08,-2.0120817e-07,7.83916e-08,3.131496e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
46,thrust,[2.7599978],1037.449,-0.004360426,971.204,-2.1852958e-07,-1.835078e-05,-1.0016811e-07,-1.7816648e-06,2.593986e-06,2.5463012e-07,0.0,0.0,0.0,0.0,1200,1024,1024,1024
47,thrust,[2.7799978],1037.449,-0.0043607913,971.204,-1.4972493e-08,-1.8335879e-05,-1.3285908e-08,-1.8190869e-07,1.7227326e-07,2.6145958e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
48,thrust,[2.7999978],1037.449,-0.0043611564,971.204,-1.2248215e-08,-1.8335879e-05,-1.2931707e-08,-1.8660526e-07,1.14223035e-07,2.530902e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
49,thrust,[2.8199978],1037.449,-0.004360795,971.204,2.2287077e-07,-1.8335879e-05,-2.5952431e-08,6.2475124e-07,-2.9808211e-06,-5.5218788e-08,0.0,0.0,0.0,0.0,1200,1024,1024,1024
50,thrust,[2.8399978],1037.449,-0.004360363,971.204,-2.1991048e-07,-1.834333e-05,-1.0171789e-07,-1.8168076e-06,2.6191553e-06,2.5453713e-07,0.0,0.0,0.0,0.0,1300,1024,1024,1024
51,thrust,[2.8599977],1037.449,-0.004360728,971.204,-1.3428763e-08,-1.8328428e-05,-1.4878162e-08,-2.347136e-07,1.4216346e-07,2.4008507e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
52,thrust,[2.8799977],1037.449,-0.0043610893,971.204,-1.1391027e-08,-1.8328428e-05,-1.29997995e-08,-1.8848037e-07,9.6785165e-08,2.5322413e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
53,thrust,[2.8999977],1037.449,-0.0043607317,971.204,2.2547329e-07,-1.8328428e-05,-2.5471309e-08,6.2482405e-07,-3.0362096e-06,-5.5775505e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
54,thrust,[2.9199977],1037.449,-0.0043606795,971.204,-1.3112947e-07,-1.834333e-05,-2.8097475e-08,-8.222275e-07,1.6525563e-06,9.424922e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
55,thrust,[2.9399977],1037.449,-0.0043610446,971.204,-1.3909187e-08,-1.8335879e-05,-1.39477665e-08,-1.9323926e-07,1.5060587e-07,2.6462198e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
56,thrust,[2.9599977],1037.449,-0.0043610297,971.204,-1.01710214e-07,-1.834333e-05,-8.999723e-08,-1.264882e-06,1.0979311e-06,1.8381174e-07,0.0,0.0,0.0,0.0,1300,1024,1024,1024
57,thrust,[2.9799976],1037.449,-0.004360672,971.204,2.2256518e-07,-1.8328428e-05,-2.5329427e-08,6.47365e-07,-2.97201e-06,-5.4468934e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
58,thrust,[2.9999976],1037.449,-0.004360236,971.204,-7.671907e-07,-1.07735395e-05,-1.6128219e-05,-0.00022944165,-3.2797994e-05,1.4234239e-05,0.0,0.0,0.0,0.0,1300,1024,1024,1024
59,thrust,[3.0199976],1037.449,-0.0043606013,971.204,-1.6898127e-08,-1.8335879e-05,-7.805525e-09,-1.4093003e-07,1.7738489e-07,2.2397916e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
60,thrust,[3.0399976],1037.449,-0.0043609664,971.204,-1.33080995e-08,-1.8335879e-05,-1.3082133e-08,-1.8961917e-07,1.3545811e-07,2.5307914e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
61,thrust,[3.0599976],1037.449,-0.0043606088,971.204,4.6730524e-06,-5.222857e-06,1.2300446e-05,0.00011618179,-5.114005e-05,-1.7362057e-05,0.0,0.0,0.0,0.0,1300,1024,1024,1024
62,thrust,[3.0799975],1037.449,-0.004360173,971.204,-7.6094966e-07,-1.07735395e-05,-1.6134101e-05,-0.00022948817,-3.2902906e-05,1.4240037e-05,0.0,0.0,0.0,0.0,1300,1024,1024,1024
63,thrust,[3.0999975],1037.449,-0.004360538,971.204,-1.7510516e-08,-1.8335879e-05,-9.44727e-09,-1.7360705e-07,1.9045977e-07,2.2317323e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
64,thrust,[3.1199975],1037.449,-0.004360903,971.204,-1.2612807e-08,-1.8335879e-05,-1.3363429e-08,-1.94307e-07,1.2194934e-07,2.5413764e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
65,thrust,[3.1399975],1037.449,-0.0043605454,971.204,4.6736427e-06,-5.222857e-06,1.2300234e-05,0.00011617759,-5.115189e-05,-1.7362041e-05,0.0,0.0,0.0,0.0,1300,1024,1024,1024
66,thrust,[3.1599975],1037.449,-0.0043609105,971.204,-1.1530972e-08,-1.8328428e-05,-1.8846482e-08,-2.3289829e-07,1.2718576e-07,3.0557008e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
67,thrust,[3.1799974],1037.449,-0.0043604746,971.204,-2.1699452e-07,-1.835078e-05,-1.01505066e-07,-1.8057046e-06,2.5555273e-06,2.5568252e-07,0.0,0.0,0.0,0.0,1300,1024,1024,1024
68,thrust,[3.1999974],1037.449,-0.0043608397,971.204,-1.219906e-08,-1.8335879e-05,-1.1108448e-08,-1.6281108e-07,1.0793896e-07,2.4649319e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
69,thrust,[3.2199974],1037.449,-0.004360482,971.204,4.674882e-06,-5.222857e-06,1.230316e-05,0.00011623353,-5.119146e-05,-1.7360917e-05,0.0,0.0,0.0,0.0,1300,1024,1024,1024
70,thrust,[3.2399974],1037.449,-0.004360847,971.204,-8.647405e-09,-1.8335879e-05,-1.7763625e-08,-2.0816233e-07,6.2465205e-08,3.154993e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
71,thrust,[3.2599974],1037.449,-0.0043604113,971.204,-2.1781841e-07,-1.835078e-05,-1.0058284e-07,-1.7872383e-06,2.5720292e-06,2.556705e-07,0.0,0.0,0.0,0.0,1300,1024,1024,1024
72,thrust,[3.2799973],1037.449,-0.0043607764,971.204,-1.4925895e-08,-1.8328428e-05,-1.4237037e-08,-2.1100058e-07,1.6747305e-07,2.559599e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
73,thrust,[3.2999973],1037.449,-0.0043611415,971.204,-1.1909248e-08,-1.8328428e-05,-1.3032645e-08,-1.8833568e-07,1.0606023e-07,2.5596332e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
74,thrust,[3.3199973],1037.449,-0.004360784,971.204,2.211982e-07,-1.8335879e-05,-2.4996552e-08,6.5555787e-07,-2.95183e-06,-5.3594928e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
75,thrust,[3.3399973],1037.449,-0.004360348,971.204,-2.1800292e-07,-1.835078e-05,-1.011922e-07,-1.8102012e-06,2.5873685e-06,2.5351207e-07,0.0,0.0,0.0,0.0,1300,1024,1024,1024
76,thrust,[3.3599973],1037.449,-0.004360713,971.204,-1.5424892e-08,-1.8328428e-05,-1.5095434e-08,-2.2819657e-07,1.7746842e-07,2.559574e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
77,thrust,[3.3799973],1037.449,-0.004361078,971.204,-1.2126826e-08,-1.8328428e-05,-1.2644731e-08,-1.800641e-07,1.1244243e-07,2.5324283e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
78,thrust,[3.3999972],1037.449,-0.0043607205,971.204,2.2480981e-07,-1.8328428e-05,-2.5124791e-08,6.31751e-07,-3.0229235e-06,-5.5776056e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
79,thrust,[3.4199972],1037.449,-0.0043602847,971.204,-7.6337597e-07,-1.07735395e-05,-1.612712e-05,-0.00022941397,-3.2880154e-05,1.4235405e-05,0.0,0.0,0.0,0.0,1300,1024,1024,1024
80,thrust,[3.4399972],1037.449,-0.0043606497,971.204,-1.6887924e-08,-1.8328428e-05,-1.0435173e-08,-1.8172781e-07,1.9088563e-07,2.2199233e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
81,thrust,[3.4599972],1037.449,-0.004361015,971.204,-1.21541e-08,-1.8328428e-05,-1.3017295e-08,-1.8803323e-07,1.1096893e-07,2.5595023e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
82,thrust,[3.4799972],1037.449,-0.004360657,971.204,2.2098493e-07,-1.8335879e-05,-2.498291e-08,6.558126e-07,-2.9475518e-06,-5.3601795e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
83,thrust,[3.4999971],1037.449,-0.0043602213,971.204,-7.65337e-07,-1.07735395e-05,-1.6125574e-05,-0.0002293768,-3.284045e-05,1.4236045e-05,0.0,0.0,0.0,0.0,1300,1024,1024,1024
84,thrust,[3.5199971],1037.449,-0.0043605864,971.204,-1.9975658e-08,-1.8335879e-05,-8.926776e-09,-1.5059493e-07,2.432114e-07,2.3274088e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
85,thrust,[3.539997],1037.449,-0.0043609515,971.204,-1.4167465e-08,-1.8335879e-05,-1.31496165e-08,-1.7891664e-07,1.6368908e-07,2.546913e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
86,thrust,[3.559997],1037.449,-0.00436021,971.204,1.9438987e-05,-9.1940165e-06,-4.0858267e-06,-1.575257e-05,-0.00030618408,-1.8176027e-06,0.0,0.0,0.0,0.0,1300,1024,1024,1024
87,thrust,[3.579997],1037.449,-0.004360579,971.204,-1.3341662e-08,-1.8328428e-05,-2.3801391e-08,-2.8870576e-07,1.3131358e-07,3.9610917e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
88,thrust,[3.599997],1037.449,-0.004360944,971.204,-1.29314195e-08,-1.8335879e-05,-1.22758905e-08,-1.7252918e-07,1.283285e-07,2.541358e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
89,thrust,[3.619997],1037.449,-0.004360892,971.204,-1.6826397e-06,-1.399219e-05,-7.1024633e-06,-0.000109859655,4.713411e-06,6.167876e-06,0.0,0.0,0.0,0.0,1300,1024,1024,1024
90,thrust,[3.639997],1037.449,-0.0043605305,971.204,4.669856e-06,-5.222857e-06,1.2304402e-05,0.00011622303,-5.1091985e-05,-1.7364511e-05,0.0,0.0,0.0,0.0,1300,1024,1024,1024
91,thrust,[3.659997],1037.449,-0.0043608956,971.204,-1.0997709e-08,-1.8335879e-05,-1.7536365e-08,-2.0691698e-07,1.07856955e-07,3.1392595e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
92,thrust,[3.679997],1037.449,-0.0043604635,971.204,-2.1828453e-07,-1.835078e-05,-9.9887984e-08,-1.7726574e-06,2.5895367e-06,2.5497474e-07,0.0,0.0,0.0,0.0,1300,1024,1024,1024
93,thrust,[3.699997],1037.449,-0.0043608285,971.204,-1.477378e-08,-1.8335879e-05,-1.2939851e-08,-1.749763e-07,1.6829286e-07,2.6146047e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
94,thrust,[3.719997],1037.449,-0.004360467,971.204,4.673311e-06,-5.222857e-06,1.2301245e-05,0.00011619835,-5.1159786e-05,-1.7360642e-05,0.0,0.0,0.0,0.0,1300,1024,1024,1024
95,thrust,[3.739997],1037.449,-0.0043608323,971.204,-1.0104188e-08,-1.8335879e-05,-1.747227e-08,-1.9356757e-07,8.4758966e-08,3.315353e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
96,thrust,[3.759997],1037.449,-0.0043604,971.204,-2.203601e-07,-1.834333e-05,-1.0007716e-07,-1.7870493e-06,2.6354626e-06,2.53471e-07,0.0,0.0,0.0,0.0,1300,1024,1024,1024
97,thrust,[3.7799969],1037.449,-0.004360765,971.204,-1.3528238e-08,-1.8335879e-05,-1.401888e-08,-2.0843679e-07,1.473178e-07,2.4640311e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
98,thrust,[3.7999969],1037.449,-0.004360404,971.204,4.6766086e-06,-5.222857e-06,1.2301956e-05,0.00011620086,-5.1221512e-05,-1.7362232e-05,0.0,0.0,0.0,0.0,1300,1024,1024,1024
99,thrust,[3.8199968],1037.449,-0.004360769,971.204,-8.579448e-09,-1.8335879e-05,-1.8067327e-08,-2.085558e-07,5.567264e-08,3.256212e-08,0.0,0.0,0.0,0.0,1300,1024,1024,1024
100,thrust,[3.8399968],1037.449,-0.004360337,971.204,-7.652422e-07,-1.0766089e-05,-1.6130261e-05,-0.00022948266,-3.282843e-05,1.4233438e-05,0.0,0.0,0.0,0.0,1400,1024,1024,1024
101,thrust,[3.8599968],1037.449,-0.004360702,971.204,-1.6462153e-08,-1.8328428e-05,-8.589808e-09,-1.4521365e-07,1.6496301e-07,2.3909609e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
102,thrust,[3.8799968],1037.449,-0.004361067,971.204,-1.4481529e-08,-1.8335879e-05,-1.3123267e-08,-1.8988992e-07,1.6647417e-07,2.4662905e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
103,thrust,[3.8999968],1037.449,-0.0043607056,971.204,2.2459471e-07,-1.8328428e-05,-2.6437192e-08,6.063508e-07,-3.0183141e-06,-5.575664e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
104,thrust,[3.9199967],1037.449,-0.0043602735,971.204,-7.6482127e-07,-1.0766089e-05,-1.6128071e-05,-0.00022943233,-3.2851134e-05,1.4235466e-05,0.0,0.0,0.0,0.0,1400,1024,1024,1024
105,thrust,[3.9399967],1037.449,-0.0043606386,971.204,-1.8625869e-08,-1.8328428e-05,-1.2218145e-08,-2.306117e-07,2.1292402e-07,2.212572e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
106,thrust,[3.9599967],1037.449,-0.0043610036,971.204,-1.419143e-08,-1.8328428e-05,-1.2395979e-08,-1.6375775e-07,1.5691182e-07,2.6211666e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
107,thrust,[3.9799967],1037.449,-0.0043606423,971.204,2.2266386e-07,-1.8335879e-05,-2.4144356e-08,6.6457307e-07,-2.977514e-06,-5.4633944e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
108,thrust,[3.9999967],1037.449,-0.00436021,971.204,-7.6535065e-07,-1.07735395e-05,-1.6125654e-05,-0.00022937852,-3.2840217e-05,1.423608e-05,0.0,0.0,0.0,0.0,1400,1024,1024,1024
109,thrust,[4.019997],1037.449,-0.0043605715,971.204,-1.9985677e-08,-1.8335879e-05,-8.999251e-09,-1.5204672e-07,2.4341284e-07,2.3274243e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
110,thrust,[4.0399976],1037.449,-0.0043609366,971.204,-1.41761225e-08,-1.8335879e-05,-1.3211606e-08,-1.8015841e-07,1.6386252e-07,2.5469147e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
111,thrust,[4.059998],1037.449,-0.004360579,971.204,2.2276345e-07,-1.8335879e-05,-2.7068381e-08,6.0242184e-07,-2.978693e-06,-5.5208556e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
112,thrust,[4.0799985],1037.449,-0.004360944,971.204,-1.4720242e-08,-1.8335879e-05,-1.3809496e-08,-2.1468897e-07,1.5708822e-07,2.509342e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
113,thrust,[4.099999],1037.449,-0.004360508,971.204,-2.21834e-07,-1.834333e-05,-1.00208126e-07,-1.7894359e-06,2.6650487e-06,2.534929e-07,0.0,0.0,0.0,0.0,1400,1024,1024,1024
114,thrust,[4.1199994],1037.449,-0.0043608733,971.204,-1.4352244e-08,-1.8335879e-05,-1.3247546e-08,-2.0172145e-07,1.5935304e-07,2.4261775e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
115,thrust,[4.14],1037.449,-0.0043605156,971.204,4.676025e-06,-5.222857e-06,1.2302338e-05,0.00011620853,-5.120982e-05,-1.7362245e-05,0.0,0.0,0.0,0.0,1400,1024,1024,1024
116,thrust,[4.1600003],1037.449,-0.0043608807,971.204,-9.933146e-09,-1.8328428e-05,-1.7272384e-08,-2.0383423e-07,7.7608064e-08,3.199502e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
117,thrust,[4.180001],1037.449,-0.004360445,971.204,-2.1882761e-07,-1.835078e-05,-9.9906174e-08,-1.7764265e-06,2.599978e-06,2.546162e-07,0.0,0.0,0.0,0.0,1400,1024,1024,1024
118,thrust,[4.2000012],1037.449,-0.00436081,971.204,-1.5231059e-08,-1.8335879e-05,-1.3062277e-08,-1.7742958e-07,1.7745292e-07,2.614587e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
119,thrust,[4.2200017],1037.449,-0.0043604523,971.204,4.674914e-06,-5.222857e-06,1.2303123e-05,0.00011623298,-5.1192124e-05,-1.736092e-05,0.0,0.0,0.0,0.0,1400,1024,1024,1024
120,thrust,[4.240002],1037.449,-0.0043608174,971.204,-8.619736e-09,-1.8335879e-05,-1.7787668e-08,-2.0864432e-07,6.191132e-08,3.155e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
121,thrust,[4.2600026],1037.449,-0.0043603815,971.204,-7.6581665e-07,-1.07735395e-05,-1.6127005e-05,-0.00022942094,-3.283678e-05,1.42352055e-05,0.0,0.0,0.0,0.0,1400,1024,1024,1024
122,thrust,[4.280003],1037.449,-0.0043607466,971.204,-2.0724286e-08,-1.8335879e-05,-8.461342e-09,-1.4126731e-07,2.582051e-07,2.3275012e-08,0.0,0.0,0.0,0.0,1400,1024,1024,1024
