episode,reward,reward_ma
2046,-30.89507432281971,-31.790341378000303
2047,-34.57408674573526,-31.87429112886239
2048,-22.094376191031188,-31.904484355251043
2049,-21.950675908476114,-31.82302039874412
2050,-62.72551028523594,-32.25083477903783
2051,-35.210122214164585,-32.242170549693256
2052,-32.45244287699461,-32.33054042520627
2053,-40.62529918551445,-32.54693230750636
2054,-30.146343799307942,-32.655181898713494
2055,-32.48669659718871,-32.440426894169214
2056,-46.5528821926564,-32.71665862733862
2057,-40.378380343317986,-32.57755226033172
2058,-33.951266643591225,-32.3506961378119
2059,-24.19443566724658,-32.428699805591165
2060,-68.31240240018815,-32.79660413521706
2061,-30.8224434889853,-32.85772648967235
2062,-47.257995311767445,-33.115470027998384
2063,-19.26579876244068,-33.10199541468202
2064,-18.969352113083005,-32.7262897532995
2065,-39.56168772885576,-32.97250888659648
2066,-19.642016004305333,-32.87064218361425
2067,-71.9824666841887,-33.22775176381023
2068,-25.032953040208668,-33.2842890929131
2069,-26.29483161494136,-33.336377245604815
2070,-25.07572204247117,-33.194855966910545
2071,-63.005728751420975,-33.560388852439644
2072,-39.621507715433836,-33.5588914680088
2073,-23.21545888762921,-33.614218707967375
2074,-45.668430897407234,-33.7006940520907
2075,-25.1620917879045,-33.75067736333963
2076,-58.66502030007541,-34.14958903190476
2077,-52.81508545065299,-34.4796501521513
2078,-41.01808763295412,-34.73319906174467
2079,-59.87527193129063,-35.08492412328051
2080,-29.37802086211741,-35.074853319183745
2081,-94.33040496893227,-35.77131532317289
2082,-20.80086487531662,-35.69886132579559
2083,-26.437171671539545,-35.751047501873984
2084,-40.48135290853679,-35.460153154169966
2085,-35.38270755345002,-35.260307679665566
2086,-19.54566871188581,-35.20786429485801
2087,-25.829208709299564,-35.29176145563397
2088,-31.470685619860888,-35.38158947599615
2089,-48.82889339327812,-35.70109829057969
2090,-21.700185718014836,-35.73128336417518
2091,-57.743883145973086,-36.04482940345799
2092,-42.3035938590765,-36.11772460240667
2093,-35.907241225242615,-36.31105769429152
2094,-26.42645527794957,-36.24101200472942
2095,-32.801023619715124,-36.094013135800196
2096,-26.358759628608823,-35.963546625742744
2097,-51.42425093613565,-36.29238458465232
2098,-34.23876041825861,-36.2943035700536
2099,-18.240693874657154,-35.98349054269406
2100,-37.38907339051366,-36.140420122844226
2101,-47.05091361887753,-36.43290143683
2102,-35.03893248923123,-36.280839693126325
2103,-23.978566829115152,-36.17109748220915
2104,-42.969567100692075,-36.35439824313944
2105,-33.571829051710665,-36.531408475107455
2106,-69.47693379130214,-36.98059167027561
2107,-38.43339631240815,-37.23335273119708
2108,-25.012195214629173,-37.1125131550405
2109,-51.714502999559045,-36.89864178322925
2110,-55.68656685075257,-36.93721735851228
2111,-33.126217087730765,-37.05381647262111
2112,-14.684455934911966,-36.84173875912413
2113,-31.729978810995817,-36.739080754624155
2114,-45.796053289435804,-36.925619976542364
2115,-49.29643460153602,-37.13100867269648
2116,-24.36350990086794,-37.183731096331904
2117,-49.211549885571,-37.49782406702725
2118,-26.72132151760161,-37.42145073721272
2119,-48.934213324217126,-37.657578465275876
2120,-24.981396980583668,-37.19187925190985
2121,-60.54925904236734,-37.33035585264995
2122,-31.78534371126443,-37.41595459379576
2123,-13.234617970883846,-37.27948452540062
2124,-38.140576208010316,-37.39132722871698
2125,-76.51809509471059,-37.32022885931976
2126,-28.328920567408204,-37.23803571414857
2127,-19.672469498589635,-37.22409681611418
2128,-63.58085435256362,-37.377354359912715
2129,-48.12985379062593,-37.49286269073098
2130,-21.27093399874866,-37.427451073724804
2131,-23.892692878842354,-37.10662934201959
2132,-80.59736389806494,-37.12975338334873
2133,-43.53554591303691,-37.26190912086706
2134,-22.302878411486745,-37.19668616901923
2135,-59.88938673213124,-37.573717648308524
2136,-27.15254184883088,-37.55381723246144
2137,-28.655270805582404,-37.57021102557497
2138,-23.060529318870977,-37.5460764436594
2139,-89.23520755022764,-38.09504426183019
2140,-20.159196723252535,-38.04126756839294
2141,-60.51066188234836,-38.30711848732855
2142,-18.235898026265204,-37.730437175747504
2143,-18.942160642705858,-37.735509478163
2144,-41.37992364959791,-37.946947354876464
2145,-33.76412723213434,-38.108236912281285
2146,-26.076820930466056,-38.06005437835775
2147,-16.116042744833976,-37.87547393834873
2148,-32.874435594305396,-37.98327453238147
2149,-55.978600818431005,-38.323553781481024
2150,-22.97226484771818,-37.92602132710584
2151,-41.20275024161674,-37.98594760738037
2152,-32.50253426562995,-37.98644852126672
2153,-13.567300762981176,-37.71586853704139
2154,-59.64494643290527,-38.010854563377364
2155,-18.75140216443924,-37.87350161904987
2156,-20.597156032919884,-37.6139443574525
2157,-22.54812726378441,-37.43564182665717
2158,-20.535615164786577,-37.30148531186912
2159,-46.16161673795432,-37.5211571225762
2160,-53.041265601757914,-37.368445754591896
2161,-19.914799485355616,-37.2593693145556
2162,-13.46982010465581,-36.92148756248448
2163,-26.08451798465103,-36.989674754706584
2164,-17.318712381529622,-36.97316835739105
2165,-12.742558157129679,-36.70497706167379
2166,-14.244297957979143,-36.65099988121053
2167,-19.506470304957475,-36.12623991741822
2168,-34.86476462439168,-36.224558033260045
2169,-17.35769686382264,-36.135186685748856
2170,-28.2456197147294,-36.166885662471444
2171,-21.28034265729366,-35.74963180153017
2172,-41.84416368819075,-35.771858361257735
2173,-32.1151668036473,-35.860855440417915
2174,-12.014262325130403,-35.52431375469515
2175,-7.734198526944965,-35.350034822085554
2176,-15.314007514738478,-34.91652469423219
2177,-16.040506101140636,-34.54877890073706
2178,-16.760071693453938,-34.30619874134206
2179,-12.059056415761006,-33.82803658618676
2180,-17.98648155744013,-33.71412119313999
2181,-8.814715083601186,-32.85896429428668
2182,-12.354332848692138,-32.77449897402043
2183,-14.568168738506415,-32.6558089446901
2184,-14.121829946292564,-32.39221371506766
2185,-15.89309195503563,-32.197317559083515
2186,-22.219606908409332,-32.22405694104875
2187,-11.308914332126733,-32.07885399727702
2188,-12.023455715738237,-31.8843816982358
2189,-22.381154628683362,-31.61990431058985
2190,-25.419887985513924,-31.65710133326484
2191,-14.580007273470073,-31.22546257453981
2192,-20.480453734635375,-31.0072311732954
2193,-17.792133520706557,-30.82608009625004
2194,-10.965000806376338,-30.671465551534308
2195,-10.748143526026979,-30.450936750597425
2196,-28.910048499004915,-30.476449639301386
2197,-22.172459037856015,-30.183931720318586
2198,-10.62901548948139,-29.947834271030814
2199,-11.94735629716888,-29.88490089525593
2200,-19.528778475127183,-29.70629794610207
2201,-17.569066784111783,-29.411479477754412
2202,-16.904614871367812,-29.230136301575776
2203,-12.41145038347895,-29.114465137119414
2204,-11.504382110200822,-28.7998132872145
2205,-15.156587050063536,-28.61566086719803
2206,-19.571718899533153,-28.11660871828034
2207,-17.800793557660654,-27.910282690732867
2208,-23.384246316007193,-27.894003201746646
2209,-36.00204166027834,-27.73687858835384
2210,-16.58221567887813,-27.345835076635094
2211,-21.7953925417969,-27.232526831175754
2212,-13.28770062723197,-27.218559278098954
2213,-16.208901647478342,-27.063348506463782
2214,-14.54637323494535,-26.750851705918876
2215,-15.030134439934045,-26.408188704302855
2216,-15.803161717951298,-26.32258522247369
2217,-33.152843451298395,-26.161998158130963
2218,-14.139159771235427,-26.036176540667302
2219,-14.614198830444366,-25.692976395729573
2220,-40.80357100395486,-25.851198135963287
2221,-19.321369549725205,-25.438919241036864
2222,-16.76265543513,-25.288692358275522
2223,-18.326854944694787,-25.33961472801363
2224,-33.76881110854447,-25.29589707701897
2225,-22.80213081976399,-24.758737434269506
2226,-29.249763867643196,-24.767945867271855
2227,-9.70317080069799,-24.66825288029294
2228,-21.95906694093719,-24.252035006176676
2229,-33.44737720262492,-24.105210240296664
2230,-22.520119605993386,-24.11770209636911
2231,-31.784412831359077,-24.19661929589428
2232,-18.268232877308037,-23.57332798568671
2233,-23.288976470959824,-23.37086229126594
2234,-10.903259284343221,-23.256866099994504
2235,-14.369232503697276,-22.801664557710165
2236,-22.371765341289574,-22.75385679263475
2237,-24.520112204016186,-22.71250520661909
2238,-44.6566789069343,-22.928466702499726
2239,-14.20341913116863,-22.178148818309136
2240,-19.31100265402347,-22.169666877616848
2241,-36.27458158007357,-21.9273060745941
2242,-10.844271825742908,-21.853389812588876
2243,-40.60635755529802,-22.070031781714796
2244,-31.058394410880283,-21.96681648932762
2245,-26.15938851988176,-21.890769102205095
2246,-29.51011503161135,-21.925102043216548
2247,-14.269889693707228,-21.90664051270528
2248,-24.042344312420028,-21.818319599886426
2249,-22.711054674982734,-21.485644138451946
2250,-17.333707333666098,-21.42925856331142
2251,-8.012113342152134,-21.097352194316773
2252,-23.34912623996206,-21.005818114060094
2253,-11.9885643367964,-20.990030749798247
2254,-25.264239391573938,-20.646223679384935
2255,-32.09523795342466,-20.77966203727479
2256,-25.021546728210524,-20.823905944227693
2257,-28.094764732410113,-20.87937231891395
2258,-9.478184934472665,-20.768798016610813
2259,-22.101653233396974,-20.52819838156524
2260,-14.100357382496895,-20.13878929937263
2261,-15.699764298158698,-20.09663894750066
2262,-15.515674050293455,-20.117097486957036
2263,-27.698073180126812,-20.133233038911793
2264,-17.430517285371025,-20.134351087950208
2265,-36.58686120348284,-20.37279411841374
2266,-17.756218848517165,-20.407913327319122
2267,-12.160399054351728,-20.334452614813063
2268,-41.76283869659528,-20.4034333555351
2269,-18.430053740739822,-20.41415692430427
2270,-14.877042441163212,-20.28047115156861
2271,-11.521702122408897,-20.18288474621976
2272,-12.203831951599568,-19.88648142885385
2273,-12.966228346107528,-19.69499204427845
2274,-20.246565570589155,-19.77731507673304
2275,-12.251547317951918,-19.82248856464311
2276,-37.157696476147976,-20.040925454257202
2277,-10.910084964707494,-19.989621242892873
2278,-11.874900881877693,-19.94076953477711
2279,-13.759491574950516,-19.957773886369004
2280,-13.482122603105381,-19.912730296825657
2281,-28.394401737154112,-20.108527163361188
2282,-23.613716996366747,-20.221121004837933
2283,-7.853196470998228,-20.153971282162853
2284,-12.050131888201577,-20.133254301581943
2285,-8.762219632495544,-20.06194557835654
2286,-8.154873715284339,-19.92129824642529
2287,-8.834121476422297,-19.896550317868247
2288,-20.940101142041385,-19.985716772131276
2289,-9.742476478021217,-19.859329990624655
2290,-10.512446864973754,-19.710255579419254
2291,-22.81348970146405,-19.792590403699194
2292,-14.11315482804639,-19.728917414633305
2293,-9.408034667563697,-19.645076426101877
2294,-12.320008712995332,-19.658626505168066
2295,-9.215986631563283,-19.64330493622343
2296,-19.093452035049268,-19.54513897158387
2297,-16.53008466967185,-19.48871522790203
2298,-8.501899996539578,-19.46744407297261
2299,-8.953607378760353,-19.437506583788526
2300,-8.280655718557682,-19.32502535622283
2301,-8.750550926488359,-19.236840197646597
2302,-16.336314808057068,-19.23115719701349
2303,-9.310198426695479,-19.200144677445657
2304,-16.680989169166423,-19.25191074803531
2305,-15.673501625256904,-19.257079893787246
2306,-22.565053584080488,-19.287013240632717
2307,-20.434748311039584,-19.313352788166508
2308,-14.932753679946472,-19.2288378618059
2309,-14.86461665169918,-19.01746361172011
2310,-7.305777711309929,-18.92469923204443
2311,-13.020183225355993,-18.836947138880017
2312,-10.070301877854945,-18.804773151386247
2313,-8.388640123826917,-18.726570536149733
2314,-5.621450737351552,-18.637321311173796
2315,-9.769724329984456,-18.5847172100743
2316,-12.398549128531158,-18.5506710841801
2317,-16.386369609463827,-18.383006345761753
2318,-19.49910077178947,-18.436605755767292
2319,-13.279543339951488,-18.423259200862365
2320,-14.87849068662399,-18.164008397689056
2321,-8.491968513784741,-18.05571438732965
2322,-6.791765047558329,-17.956005483453936
2323,-6.019398624230234,-17.83293092024929
2324,-5.811678153135631,-17.553359590695198
2325,-14.086841344047116,-17.46620669593803
2326,-7.09516742395266,-17.244660731501128
2327,-5.233101754653035,-17.199960041040676
2328,-5.310828350099655,-17.0334776551323
2329,-12.02443802396374,-16.81924826334569
2330,-11.587388878106182,-16.709920956066817
2331,-7.050201821099705,-16.462578845964224
2332,-9.33895821225346,-16.373286099313678
2333,-7.655849811578264,-16.21695483271986
2334,-5.009707225239026,-16.15801931212882
2335,-9.990209905276913,-16.11422908614462
2336,-10.69512985563236,-15.997462731288044
2337,-13.060671571350667,-15.88286832496139
2338,-17.562450931111016,-15.611926045203155
2339,-26.717652236580733,-15.737068376257277
2340,-19.732728799790493,-15.741285637714947
2341,-14.606439377988977,-15.524604215694103
2342,-9.853859883799487,-15.51470009627467
2343,-7.608053512121842,-15.184717055842906
2344,-6.246065739139283,-14.936593769125496
2345,-11.623236537774872,-14.791232249304429
2346,-12.025362035119542,-14.61638471933951
2347,-14.599638480016438,-14.619682207202603
2348,-7.42746026290115,-14.453533366707413
2349,-10.988238854741212,-14.336305208504998
2350,-25.974858454079367,-14.42271671970913
2351,-8.550654376391321,-14.428102130051522
2352,-33.74265889354865,-14.532037456587389
2353,-31.124461556319147,-14.723396428782616
2354,-12.78607474535238,-14.598614782320402
2355,-12.813955796365917,-14.405801960749814
2356,-29.45380506010042,-14.450124544068712
2357,-26.08579866141099,-14.430034883358722
2358,-8.939230140764266,-14.424645335421637
2359,-28.60648346612257,-14.489693637748893
2360,-27.152842632670072,-14.620218490250625
2361,-20.150133393719443,-14.664722181206232
2362,-25.143699681255384,-14.76100243751585
2363,-6.698093568592284,-14.551002641400505
2364,-10.752990444275383,-14.48422737298955
2365,-11.968669201189186,-14.238045452966611
2366,-19.947917418001452,-14.259962438661455
2367,-18.176689387106308,-14.320125341989002
2368,-11.029629413572366,-14.012793249158772
2369,-10.91925593918495,-13.937685271143224
2370,-8.793014980568842,-13.87684499653728
2371,-22.4338356494726,-13.985966331807917
2372,-12.292206147918478,-13.986850073771107
2373,-26.305361460880704,-14.120241404918838
2374,-29.897272501627413,-14.21674847422922
2375,-23.616617993186992,-14.330399180981571
2376,-23.327233247458935,-14.192094548694682
2377,-18.442476825537597,-14.267418467302981
2378,-13.806193456899052,-14.286731393053197
2379,-16.610829531552454,-14.315244772619215
2380,-24.871364240765615,-14.429137188995817
2381,-7.693213375958294,-14.222125305383859
2382,-8.717694462073268,-14.073165080040924
2383,-9.006972638620937,-14.084702841717151
2384,-26.589689685508347,-14.230098419690218
2385,-17.320844269528607,-14.31568466606055
2386,-11.277913377154619,-14.346915062679251
2387,-25.925623758346774,-14.517830085498497
2388,-27.27691561337633,-14.581198230211847
2389,-25.245587346469392,-14.736229338896328
2390,-12.197691397182552,-14.753081784218416
2391,-15.849142794511863,-14.683438315148894
2392,-10.169702865251793,-14.644003795520948
2393,-11.100908651359191,-14.660932535358905
2394,-9.171250459437204,-14.629444952823322
2395,-9.401619643684398,-14.631301282944532
2396,-10.825855500510443,-14.548625317599145
2397,-10.406034047448202,-14.487384811376907
2398,-12.219949874850727,-14.52456531016002
2399,-11.105518774865374,-14.54608442412107
2400,-11.659276904720627,-14.579870635982699
2401,-6.990146963223651,-14.562266596350053
2402,-9.057144168241393,-14.489474889951897
2403,-11.302040921513253,-14.509393314900073
2404,-7.784671386802074,-14.42043013707643
2405,-10.177185960716542,-14.365466980431027
2406,-7.712991520724245,-14.216946359797465
2407,-15.582873595483534,-14.168427612641903
2408,-11.230478847405408,-14.131404864316494
2409,-7.220666937091465,-14.054965367170416
2410,-7.874301795198221,-14.060650608009299
2411,-6.7084305934327375,-13.997533081690067
2412,-4.171869259796182,-13.938548755509478
2413,-4.08196852495837,-13.895482039520793
2414,-3.9581080944599307,-13.878848613091877
2415,-3.9530701825860888,-13.820682071617894
2416,-3.952796703909982,-13.73622454737168
2417,-3.9512913218750327,-13.611873764495792
2418,-3.959525130223483,-13.456478008080133
2419,-3.9524975419044495,-13.363207550099663
2420,-3.9551844373345375,-13.253974487606767
2421,-3.952682077884674,-13.208581623247767
2422,-3.952490301714988,-13.180188875789334
2423,-3.952658816183657,-13.159521477708868
2424,-3.9513885378837585,-13.140918581556347
2425,-3.9540075236582197,-13.039590243352459
2426,-3.955220529460348,-13.008190774407538
2427,-3.9527555355539334,-12.995387312216547
2428,-3.951801868135135,-12.9817970473969
2429,-3.9517247080802917,-12.901069914238066
2430,-3.9521727882238338,-12.824717753339243
2431,-3.9528157114982605,-12.793743892243228
2432,-3.946203589439392,-12.739816346015088
2433,-3.9527632549406917,-12.702785480448712
2434,-3.952675938606262,-12.692215167582384
2435,-3.95278075709939,-12.63184087610061
2436,-3.9527778029441833,-12.564417355573728
2437,-3.9530061403420405,-12.473340701263641
2438,-3.952547252178192,-12.337241664474313
2439,-3.9505926269380325,-12.109571068377885
2440,-3.952894866466522,-11.951772729044647
2441,-3.9519808888435364,-11.845228144153191
2442,-3.9526824355125427,-11.78621636967032
2443,-3.9508868793531065,-11.749644703342636
2444,-3.9516574170893364,-11.726700620122138
2445,-3.951534397543398,-11.649983598719821
2446,-3.951556682062801,-11.569245545189254
2447,-3.9528170824050903,-11.46277733121314
2448,-3.952479600411607,-11.428027524588245
2449,-3.955491487326043,-11.357700050914094
2450,-3.9522000685076364,-11.137473467058376
2451,-3.9528613090515137,-11.091495536384977
2452,-3.95224130153656,-10.793591360464857
2453,-3.955914765363559,-10.521905892555301
2454,-3.9537354348988174,-10.433582499450765
2455,-3.952459454536438,-10.34496753603247
2456,-3.952529549598694,-10.089954780927453
2457,-3.9527989625930786,-9.868624783939275
2458,-3.9515800465555913,-9.818748282997188
2459,-3.952643930912018,-9.572209887645082
2460,-3.952709197998047,-9.340208553298362
2461,-3.9530420715454966,-9.178237640076622
2462,-3.952796291437835,-8.966328606178447
2463,-3.952644109725952,-8.938874111589783
2464,-3.957454232801865,-8.870918749475049
2465,-3.9595057544452175,-8.790827115007609
2466,-3.9529585696545837,-8.63087752652414
2467,-3.949043368256298,-8.48860106633564
2468,-3.9515952356159687,-8.417820724556076
2469,-3.951654558586597,-8.348144710750093
2470,-3.9528974890708923,-8.299743535835113
2471,-3.952731011351716,-8.114932489453905
2472,-3.952714741230011,-8.03153757538702
2473,-3.9520289052306907,-7.808004249830519
2474,-3.952591350696821,-7.548557438321214
2475,-3.9526070952415466,-7.351917329341759
2476,-3.9537941612070426,-7.15818293847924
2477,-3.952570378780365,-7.013283874011668
2478,-3.951131761074066,-6.914733257053419
2479,-3.9529829025268555,-6.788154790763162
2480,-3.952683448791504,-6.578967982843421
2481,-3.951691075859344,-6.541552759842432
2482,-3.9526514413333302,-6.493902329635032
2483,-3.952649474143982,-6.443359097990262
2484,-3.9518997763932475,-6.216981198899111
2485,-3.9517740350738677,-6.083290496554564
2486,-3.952639161735533,-6.010037754400373
2487,-3.9529282450675964,-5.790310799267582
2488,-3.9528056383132935,-5.557069699516951
2489,-3.9528920650482178,-5.344142746702739
2490,-3.9626727974418827,-5.261792560705333
2491,-3.951016319600498,-5.142811295956219
2492,-3.9536971896214226,-5.080651239199915
2493,-3.9520288705825806,-5.0091624413921485
2494,-3.952475070953369,-4.95697468750731
2495,-3.9524341225624084,-4.902482832296091
2496,-3.956242397427559,-4.833786701265262
2497,-3.9556806875261827,-4.769283167666042
2498,-3.952588585515869,-4.6866095547726925
2499,-3.9524438898661174,-4.615078805922701
2500,-3.952255648022401,-4.538008593355718
2501,-3.9525855779647827,-4.507632979503129
2502,-3.9526067972183228,-4.456587605792899
2503,-3.952164492649217,-4.383088841504258
2504,-3.95227868191094,-4.3447649144553475
2505,-3.9536724599552144,-4.282529779447734
2506,-3.952782232872778,-4.24492768656922
2507,-3.952942415771645,-4.1286283747721
2508,-3.9534487502241973,-4.055858073800288
2509,-3.9584013799752427,-4.023235418229126
2510,-3.9514110684394836,-3.984006510961539
2511,-3.9524661318118888,-3.95644686634533
2512,-3.95264732837677,-3.9542546470311355
2513,-3.952717529762822,-3.9529621370791803
2514,-3.9528360565354888,-3.952909416699936
2515,-3.947327064311139,-3.9528519855171864
2516,-3.9542925206478685,-3.9528669436845654
2517,-3.949517011642456,-3.9528492005822398
2518,-3.9530203574377083,-3.952784152854382
2519,-3.9526430347336827,-3.9527856077826744
2520,-3.952634632587433,-3.952760109735203
2521,-4.087909571428028,-3.954112384670637
2522,-3.951932306488743,-3.9541068047183745
2523,-3.9528333970856693,-3.9541085505273945
2524,-3.951979306861176,-3.954114458217169
2525,-3.9570502983406186,-3.9541448859639927
2526,-3.9524406790733337,-3.954117087460123
2527,-3.9526771306991577,-3.954116303411575
2528,-3.9514829516410828,-3.9541131142466344
2529,-3.952720820903778,-3.954123075374869
2530,-3.952862322330475,-3.9541299707159356
2531,-3.953072095871903,-3.954132534559672
2532,-3.9530042533508407,-3.954200541198787
2533,-3.9523661732673645,-3.9541965703820536
2534,-3.9526221061241813,-3.9541960320572325
2535,-3.952491343021393,-3.9541931379164525
2536,-3.9531318029767135,-3.954196677916778
2537,-3.988802544772625,-3.9545546419610837
2538,-3.9524626130978504,-3.9545537955702805
2539,-3.9525744915008545,-3.9545736142159087
2540,-3.9484089082689025,-3.9545287546339325
2541,-3.952877938747406,-3.954537725132971
2542,-3.9609733698889613,-3.9546206344767354
2543,-3.9516806047363815,-3.9546285717305683
2544,-3.9531815804261896,-3.9546438133639366
2545,-3.95294598278997,-3.9546579292164017
2546,-3.952608585357666,-3.9546684482493504
2547,-3.9549848445458338,-3.9546901258707576
2548,-3.95492661890421,-3.954714596055684
2549,-3.9554706551134586,-3.9547143877335578
2550,-3.9525652921947767,-3.954718039970429
2551,-3.951612125599638,-3.954705548135911
2552,-3.9527321879468786,-3.9547104570000133
2553,-3.952831755495936,-3.954679626901337
2554,-3.9515400416428292,-3.9546576729687772
2555,-3.9563975983764976,-3.9546970544071782
2556,-3.9678592524214764,-3.9548503514354056
2557,-3.9480254871741636,-3.9548026166812167
2558,-3.952815761079137,-3.954814973826452
2559,-3.9612651339812146,-3.9549011858571443
2560,-3.953294646157346,-3.954907040338737
2561,-3.952298013799009,-3.9548995997612724
2562,-3.952743649482727,-3.9548990733417213
2563,-3.9506431818008423,-3.95487906406247
2564,-3.952665388584137,-3.954831175620293
2565,-3.989741513505578,-3.9551335332108963
2566,-3.949988588625729,-3.955103833400608
2567,-3.9513572925702647,-3.9551269726437477
2568,-3.95392578352039,-3.955150278122792
2569,-3.9523969277935294,-3.955157701814861
2570,-3.9545468635258203,-3.9551741955594104
2571,-3.952783586029156,-3.955174721306185
2572,-3.9524088501930237,-3.9551716623958155
2573,-3.9509330545124612,-3.9551607038886334
2574,-3.952775827311825,-3.9551625486547834
2575,-3.955222376738675,-3.955188701469755
2576,-3.952185571193695,-3.955172615569621
2577,-3.9528380527499394,-3.955175292309317
2578,-3.952792763710022,-3.9551919023356765
2579,-3.953333445732369,-3.955195407767732
2580,-3.9527689250389813,-3.9551962625302064
2581,-3.9491480167553163,-3.9551708319391663
2582,-3.9527761936187744,-3.95517207946202
2583,-3.952850883609031,-3.9551740935566704
2584,-3.951757693204854,-3.9551726727247867
2585,-3.9563101747517067,-3.955218034121565
2586,-3.953373081072641,-3.955225373314936
2587,-3.9544419008450404,-3.9552405098727106
2588,-3.9528193874539284,-3.955240647364117
2589,-3.952839672121627,-3.9552401234348507
2590,-3.9507131823775126,-3.955120527284207
2591,-3.9528473375062276,-3.955138837463265
2592,-3.951856255531311,-3.9551204281223638
2593,-3.952681766152182,-3.9551269570780594
2594,-3.952647864818573,-3.9551286850167116
2595,-3.9503171226242557,-3.95510751501733
2596,-3.9532002394553274,-3.9550770934376076
2597,-3.9518301315792996,-3.955038587878139
2598,-3.9518279433250427,-3.9550309814562308
2599,-3.952597446675327,-3.955032517024323
2600,-3.9509646388632973,-3.9550196069327317
2601,-3.9650002152193338,-3.9551437533052773
2602,-3.960836165584624,-3.9552260469889404
2603,-3.9525994062423706,-3.955230396124872
2604,-3.952792465686798,-3.95523553396263
2605,-3.9527342084093107,-3.9552261514471714
2606,-3.952716671348753,-3.955225495831931
2607,-3.953776887611582,-3.9552338405503304
2608,-3.9515195498778866,-3.9552145485468673
